,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
72,f2f1be2b-ce2c-4ce9-b605-7f97ad2635bc,주소연,https://play-lh.googleusercontent.com/a/ALm5wu1PpSwusVQRMwHh1dMUiCsB_sXie7ctJumX6hPt=mo,좋앙노,5,0,6.4,2021-08-19 11:46:08,,
73,3ae72fcb-9249-4c82-9940-1197ce03c6c5,윤상희,https://play-lh.googleusercontent.com/a/ALm5wu35x0vMegt3IxTJotZ818FkC_DpT5GRRPY77Ui5=mo,이건 지금 본 앱 중에서 최고에 들어가는 앱이며 데이터만 좀 더 정확하면 됩니다,5,0,6.4,2021-08-19 00:01:23,앗! 네 데이터에 대한 확인도 더욱 세심하게 하도록 하겠습니다. 감사합니다!,2021-09-09 10:15:35
74,1f6ff98b-be97-4138-b98a-56a9b40d8e4e,하루행복,https://play-lh.googleusercontent.com/a-/ACNPEu8n7hKha9VMTsMZzCJja42DbIKZz5sgAEEMh8CV,투자에 많은 도움을 받고있습니다,5,0,6.4,2021-08-18 09:43:36,,
75,bfb449bf-8a3b-4d3e-ad87-dbb320222479,soft kitty,https://play-lh.googleusercontent.com/a/ALm5wu24FqwybaU1pGRCc9QlHtHV74n9JpL9glgfyKRH=mo,실행이안되는데왜이러죠?,2,2,6.4,2021-08-18 06:38:01,,
76,33c6b8d9-4069-471a-96be-e5199073a4c6,해운대,https://play-lh.googleusercontent.com/a/ALm5wu2ncnGin04nAQ6hc0O6ObJks-mdEi8clAJ4bSys=mo,아침만 되면 업데이트 하는지 안되요,1,0,6.4,2021-08-18 06:25:58,,
77,4cbf8091-ca76-483d-8611-e86d4e86b1ab,노을,https://play-lh.googleusercontent.com/a-/ACNPEu_JZX6HoxAGvVS_BTzx4fKSO3e7wgVc76JMs8x7kA,최고,5,0,6.4,2021-08-17 22:35:12,,
78,3a65c4a9-f309-47c1-b590-2a4a72cfb033,DH,https://play-lh.googleusercontent.com/a-/ACNPEu_t_OLb_MHIN_NA9VvZu2zB9oTTrFNDMnfafmi3vhw,필요한 정보.. 간편한 UI 부동산 정보 볼때는 필수죠,5,2,6.3,2021-08-17 21:30:00,,
79,83c82d10-056e-451f-bff3-745dec922e43,김나현,https://play-lh.googleusercontent.com/a/ALm5wu03sNN_fnJx_feqNg7Ua95871HkNjzdtG83OWdx=mo,아실 👍,5,0,6.3,2021-08-15 18:59:17,,
80,bd012a7a-2862-4fa0-ac6d-d4ed41f2de02,대장,https://play-lh.googleusercontent.com/a-/ACNPEu_q69jCCrfz0BA6SfZEscS1wBqu76wGG9MPle672g,새로운 기능이 계속 업데이트 되니까 너무 좋다..,5,1,6.3,2021-08-14 19:07:16,,
81,8cecf2cd-d942-4d4c-9080-c39e1c2be5b4,한sinajjin3,https://play-lh.googleusercontent.com/a/ALm5wu2eYD08rsA2GlQj9W2Ftl-cRyggIqfpM-ZmocTY=mo,진짜 너무너무 편합니다~^^,5,0,6.3,2021-08-13 18:41:56,,
82,66a0c488-422b-4766-9351-721a20c1c25c,플책방,https://play-lh.googleusercontent.com/a/ALm5wu22HYYSRMU-SV5NIhj5tBzeaMB1a67uK10Oht1P=mo,좋아요 직관적인 어플,5,0,6.3,2021-08-13 12:13:43,,
